date	sip	dip	sport	dport	proto
2020-04-21 07:31:07.736951	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736976	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.737000	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.739249	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.739328	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.739500	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.741634	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.741863	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.744227	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.744643	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.746946	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.748985	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.749179	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.749216	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.751265	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.751319	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.751387	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.753653	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.753720	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.757484	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.771077	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.802354	192.168.1.151	192.0.78.25	52126	80	TCP
2020-04-21 07:31:07.838689	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.838900	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.840922	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.840979	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.841007	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.841101	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.845014	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.845450	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.847396	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.849154	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.851996	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.856428	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.856598	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.878183	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.878278	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.878493	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.880555	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.887030	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.887097	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.887265	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.938945	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.939026	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.996229	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001307	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001377	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001416	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001441	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001465	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001492	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001518	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.001567	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003413	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003454	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003498	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003541	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003581	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.003622	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005648	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005698	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005750	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005785	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005821	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005861	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005904	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005949	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.005991	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.008144	192.168.1.151	192.0.78.25	52126	80	TCP
2020-04-21 07:31:08.008210	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.008245	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.009725	192.168.1.151	192.0.78.25	52126	80	TCP
2020-04-21 07:31:08.010655	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.013455	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.013531	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.013586	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015754	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015813	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015852	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015895	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015942	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.015976	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.016012	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.016054	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.016102	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.023212	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.023271	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.023308	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.023343	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026518	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026585	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026625	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026673	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026709	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026750	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026785	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026818	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026853	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.026890	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.029187	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.032003	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.032060	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.032096	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.032129	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.034260	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.034314	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.034474	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.034504	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.034657	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.036952	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.037085	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.037117	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.039658	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.039832	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.042343	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.053170	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.055762	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.055823	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.056013	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.058082	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.058209	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.058232	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.058343	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.060445	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.060789	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.065486	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.068207	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.070887	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.071198	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.073482	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.075628	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.075970	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.077893	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.086015	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.086280	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.087755	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.089779	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.089997	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.092911	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.097023	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.097063	192.168.1.151	192.0.78.25	52126	80	TCP
2020-04-21 07:31:08.097283	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.098117	192.168.1.151	192.0.78.25	52128	80	TCP
2020-04-21 07:31:08.099338	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.099546	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.100054	192.168.1.170	239.255.255.250	34869	1900	UDP
2020-04-21 07:31:08.103258	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.104726	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.106290	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.111642	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.114221	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.114888	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.116710	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.116764	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.119299	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.125823	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.129381	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.136235	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138463	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138516	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138561	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138603	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138636	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.138672	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.140564	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.146630	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.154899	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.154972	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.155017	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.159584	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163518	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163580	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163611	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163638	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163666	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163696	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163726	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163752	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163783	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.163835	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.164775	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.167276	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.167401	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.169513	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.169572	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.169603	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.169781	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.174907	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.174966	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.175011	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.175045	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.175161	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.177194	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.177232	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.177394	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.192152	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.192227	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.192290	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.192449	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.214296	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.220904	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.225086	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.225145	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.225308	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.228144	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.228201	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.228388	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.239959	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.240162	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.242560	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.242658	192.168.1.151	192.0.78.25	52128	80	TCP
2020-04-21 07:31:08.242691	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.242756	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.243017	192.168.1.151	192.0.78.25	52128	80	TCP
2020-04-21 07:31:08.245365	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.246934	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.252540	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.253117	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.257309	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.257869	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.260602	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.260971	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.263059	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.263205	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.268635	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.271245	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.271533	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.273881	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.275980	192.168.1.151	192.0.78.25	52128	80	TCP
2020-04-21 07:31:08.276030	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.276431	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.278258	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.278392	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.283005	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.283051	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.283084	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.283133	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.283315	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.288570	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.294171	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.299582	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.302630	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:08.303010	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.310202	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.319042	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.323694	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.338303	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.338348	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.338376	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.338394	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.346432	192.168.1.151	104.96.221.177	46590	80	TCP
2020-04-21 07:31:08.356024	192.168.1.151	104.96.221.177	46590	80	TCP
2020-04-21 07:31:08.356424	192.168.1.151	104.96.221.177	46590	80	TCP
2020-04-21 07:31:08.376775	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:08.385721	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.388736	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.395610	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.395658	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395699	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.395730	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.395751	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.395783	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395810	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395836	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395875	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395904	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395931	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395957	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.395981	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.396004	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.398670	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.406744	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.407767	192.168.1.170	239.255.255.250	34869	1900	UDP
2020-04-21 07:31:08.455983	192.168.1.151	104.96.221.177	46590	80	TCP
2020-04-21 07:31:08.459844	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.462829	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.468936	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.468995	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.469018	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.469496	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.471934	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.471977	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.472005	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.474553	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.474655	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.474680	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476757	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476834	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476865	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476899	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476958	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.476988	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.477023	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.477052	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.479333	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.479381	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.479405	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:08.512868	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.516872	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.536658	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.606624	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:08.606700	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:08.618783	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.621053	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.621366	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.623518	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.627350	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.627634	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.630154	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.630955	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.631422	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.636013	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.636121	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.636131	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.636599	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.639560	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:08.644051	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.644486	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.653892	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.654374	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.654405	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.654426	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.654442	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.654457	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.654475	192.168.1.151	192.0.78.25	57742	443	TCP
2020-04-21 07:31:08.658690	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:08.665262	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.665320	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.665350	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.665370	192.168.1.151	192.0.78.25	57744	443	TCP
2020-04-21 07:31:08.666298	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.668323	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.679485	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.679924	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.682481	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.689139	192.168.1.151	192.0.78.12	54518	443	TCP
2020-04-21 07:31:08.709394	192.168.1.170	239.255.255.250	34869	1900	UDP
2020-04-21 07:31:08.784222	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:08.784303	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:08.811987	192.168.1.151	192.0.78.13	33882	443	TCP
